Site,SampleTime,SampleDate,pH,LocationType,Na_mgL,Mg_mgL,Al_mgL,SiO2_mgL,K_mgL,Ca_mgL,Mn_mgL,Fe_mgL,F_mgL,Cl_mgL,NO3_mgL,SO4_mgL,DOC_mgL,TDN_mgL,GWType,X,Y,Na_MP,Mg_MP,Al_MP,Si_MP,P_MP,K_MP,Ca_MP,Mn_MP,Fe_MP,Zn_MP,Rb_MP,Sr_MP,Ba_MP,Pb_MP,NH4 mg N/L,Alm_mgL,Alo_mgL,Durham_id,Method,SpecCond,DON_mgL,TMAl_mgL,OMAl_mgL,IMAl_mgL,NH4_NmgL,PO4_PmgL,S_mgL,Sr_mgL,Zn_mgL
D1P2,NA,2014-06-14T00:00:00Z,5.12,S5,1.03871,0.172917,0.256274,2.11239,0.149371,0.533188,0.008,0.021,0.0895662987445865,0.7996237049844207,0.6678136144173097,2.552818780944624,2.8001893499372996,0.24140634992890564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P2,NA,2014-06-16T00:00:00Z,4.96,S5,1.19142,0.157241,0.270045,2.42309,0.138439,0.520117,0.008,0.021,0.06853345020233673,0.7662104326145289,1.0504759424151975,2.501184501527235,2.7765506943087717,0.29647580282852964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.18397532647449238,0.05901503827516552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,1899-12-31T13:00:00Z,2013-03-11T00:00:00Z,4.96,S5,0.800252,0.166908,0.216506,2.59041,0.0652947,0.467256,0.008,0.021,0.10986233974651553,0.4775522795133798,0.766935474986221,3.101708522232924,2.1349103836588714,0.2933199984764283,NA,NA,NA,0.909491860005635,0.186570700702631,0.238815721250103,2.69465470966567,NA,0.079309480937251,0.478864485822452,0.0035843894738418302,0.0271098840303158,NA,3.8686675727749096e-4,0.0053476644382345305,0.00488319077298893,NA,0.0025,0.14911814815872043,0.04247154631038899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,1899-12-31T13:50:00Z,2013-11-07T00:00:00Z,5.07,S5,1.098164514785926,0.17334526390547908,0.23393061487292446,3.4007358315067733,0.0978193707063521,0.5576596914684742,0.008,0.021,0.04165428165312533,0.4556854058377439,0.7667628819594338,3.0009909510431485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,1899-12-31T14:30:00Z,2013-03-13T00:00:00Z,5.02,S5,0.789056,0.167163,0.28985,2.56846,0.0535102,0.471343,0.008,0.021,0.09393099692469464,0.528832535612421,1.3055205674450137,2.8252692849205507,1.820681454570892,0.34363350074561055,NA,NA,NA,0.826996107921767,0.174906403831714,0.320027498880876,2.37381090630888,NA,0.0586654773921243,0.628837921887767,0.00253232554257303,0.0140308838446097,NA,3.77328781555645e-4,0.006199785673201099,0.011381729019188401,NA,0.0025,0.20447212394951342,0.04535354874237263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,NA,2013-03-27T00:00:00Z,4.95,S5,0.668705,0.14077,0.247129,2.48165,0.06003474985831205,0.407858,0.008,0.021,0.0932583633750655,0.5188733404282777,1.4321339285743007,3.2911837408328077,2.092316319336514,0.4407817470946115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.208704610064201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,NA,2013-04-01T00:00:00Z,4.98,S5,0.755255,0.174297,0.244629,2.60892,0.0549146,0.487016,0.008,0.021,0.06097651526769945,0.4344798947414467,1.1850132445552872,2.7474462889852775,1.9473116093526848,0.37003129015570657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.18451119356059287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,NA,2013-09-03T00:00:00Z,5.14,S5,1.32998,0.219612,0.211993,3.29779,0.12319966560240128,0.72843,0.008,0.021,0.05102587693487687,0.47089833287012683,1.992434372474114,2.7858537609609177,2.734113328634293,0.5505521685479677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008091090282960435,0.13741158509254342,0.05016673765842536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,NA,2014-06-04T00:00:00Z,5.15,S5,0.84569,0.207099,0.230821,2.56382,0.160695,0.572945,0.008,0.021,0.06806533708143823,0.46217695267573106,1.1232449375144569,2.511227161296919,2.544508637743258,0.40536339410549993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,NA,2014-06-05T00:00:00Z,5.08,S5,0.88348,0.203021,0.250814,2.55846,0.158501,0.555186,0.008,0.021,0.07581797357511343,0.5168101252255021,1.2731272071158126,2.565870763399497,2.400142922755818,0.4303672806111064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004522893831142145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,NA,2014-06-13T00:00:00Z,5.15,S5,0.926356,0.193105,0.27561600000000003,2.52647,0.145487,0.569413,0.008,0.021,0.062959247748864,0.5290682101681755,1.0475550755690537,2.563214495399943,2.3499663691882984,0.34088198974332296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,NA,2014-06-14T00:00:00Z,5.16,S5,0.948178,0.222251,0.295326,2.47969,0.145085,0.554496,0.008,0.021,0.08724968562180668,0.4960919310028995,1.31862078844841,2.4345628061222175,2.274220482672294,0.40395755545574835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1P3,NA,2014-06-16T00:00:00Z,4.84,S5,0.874013,0.197925,0.342515,2.61391,0.119002,0.553576,0.008,0.021,0.08612561104020346,0.8155565193293193,1.488880759242839,2.4447828703031265,2.329107209084028,0.4509781662234223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.19947256381947817,0.049338108371149596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0A,1899-12-31T08:33:00Z,2019-07-12T00:00:00Z,5.92,1,0.78,0.2,0.15,5.9,0.07,0.73,0,0,0.02,0.32,0.07,2.57,2.92,0.15,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-123,grab,10.92,0.13,0.07,0.03,0.03,0.005,0.001,0.84,0.007,0.002
E0A,1899-12-31T08:34:00Z,2019-06-25T00:00:00Z,6.03,1,0.84,0.19,0.12,6.28,0.11,0.69,0.01,0,0.03,0.38,0.03,3.29,2.18,0.05,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-081,grab,11.1,0.04,0.065,0.013,0.042,0.002,0.001,1.04,0.01,0
E0A,1899-12-31T08:54:00Z,2019-07-02T00:00:00Z,6.14,1,0.83,0.2,0.11,6.17,0.06,0.71,0,0,0.03,0.35,0.07,2.88,2.11,0.1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-097,grab,11.56,0.07,0.043,0.01,0.033,0.007,0,0.89,0.006,0.002
E0A,1899-12-31T09:27:00Z,2019-07-08T00:00:00Z,6.12,1,0.93,0.23,0.12,6.87,0.11,0.75,0,0.02,0.04,0.39,0.1,3,2.12,0.1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-104,grab,12.69,0.07,0.04,0.012,0.028,0.011,0.002,0.96,0.006,0.004
E0A,NA,2009-07-10T00:00:00Z,5.59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.3,0,2.89,2.22100789295185,0.073289712295152007,stream,NA,NA,1.095,0.258,0.094,2.984,NA,0.093,1.067,0.003,0.008,0.006,2.5e-4,0.00738,0.01376,1.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0A,NA,2010-04-01T00:00:00Z,5.32,1,0.75,0.24,0.2,2.42,0.12,0.89,0.05,0.01,0.02,0.31,0.12,3.04,2.32,0.13,stream,NA,NA,0.791,0.225,0.186,2.244,NA,0.107,0.82,0.004,0,0.004,5.8e-4,0.00604,0.00315,9e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0A,NA,2010-06-18T00:00:00Z,5.78,1,1.18989,0.2907,0.113449,3.55576891773849,0.1507,0.9619,0.0035,0.0042,0.0339729061773936,0.334782190317881,0.110733789195531,3.86352411080841,2.094181642142,0.101968204810814,stream,NA,NA,1.421,0.325,0.103,3.909,NA,0.169,0.917,0.003,0,0.032,2.1e-4,0.00936,0.02889,9e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0A,NA,2010-06-28T00:00:00Z,5.61,1,1.01029,0.265231,0.177513,3.10103,0.113914,0.88211,0.004556,0.011178,0.029159338979854,0.245562966605652,0.0194430685495449,3.3598002549171,2.99665338289616,0.0979482027640012,stream,NA,NA,1.1,0.26,0.164,2.978,NA,0.115,0.919,0.004,0.006,0.003,6.3e-4,0.00691,0.00328,1.5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0A,NA,2010-08-06T00:00:00Z,6.07,1,1.4184,0.323957,0.0824891,4.43469,0.152688,1.04792,0.008,0.021,0.054276035702518,0.318306153852424,0.2086617628384,4.68932320982895,2.0645697298958,0.11458583352118,stream,NA,NA,1.318,0.348,0.103,4.255,NA,0.177,1.126,0.003,0.01,0.015,2.9e-4,0.01107,0.01872,7e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0A,NA,2010-10-01T00:00:00Z,5.27,1,0.645851,0.227524,0.319923,2.18648,0.221458,0.968532,0.008,0.021,0.0415969557261943,0.539476605309995,0.018365388473297498,2.7362180815056,5.93502645436997,0.205377941064483,stream,NA,NA,0.64,0.257,0.302,2.388,NA,0.227,1.099,0.012,0.014,NA,0.00133,0.00814,0.00452,4.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0B,NA,2009-07-10T00:00:00Z,4.67,1,NA,NA,NA,NA,NA,NA,NA,NA,0.048,0.252,0,3.296,2.38290325699339,0.07091331129194,stream,NA,NA,1.029,0.256,0.113,2.809,NA,0.112,1.083,0.004,0.008,0.008,6.4e-4,0.00731,0.00472,9e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0B,NA,2010-04-01T00:00:00Z,5.29,1,0.7,0.23,0.19,2.24,0.14,0.81,0.01,0,0.02,0.29,0.14,3,2.36,0.16,stream,NA,NA,0.778,0.228,0.198,2.225,NA,0.12,0.851,0.005,0.001,0.004,6.6e-4,0.00628,0.00371,1.4e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0B,NA,2010-10-01T00:00:00Z,5.24,1,0.616065,0.2335,0.32242,2.11315,0.283398,0.979032,0.008,0.021,0.0398746360351349,0.554152295520955,0,2.88467104149516,5.2451863142977,0.18221262849093,stream,NA,NA,0.5774258994102314,0.24895911276223773,0.2901295110111296,2.1543541232830714,NA,0.28755976415094336,1.0416343966715687,0.011,0.009,NA,0.00157,0.0076,0.00425,2.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0C,NA,2009-07-10T00:00:00Z,4.96,1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,0,3.69,2.10678420282418,0.1504454496468,stream,NA,NA,1.596,0.251,0.014,NA,NA,0.155,1.083,0.004,0.008,0.041,0.008,0.00745,0.03301,8e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0C,NA,2009-12-03T00:00:00Z,5.64,1,0.709198,0.256168,0.290482,2.5722,0.269365,0.934395,0.011513,0.005704,0.0365,0.2725,0.263,2.937,3.3110257024596,0.2080168746802,stream,NA,NA,0.879,0.301,0.343,2.564,0.001,0.3,1.039,0.01,0,0.004,0.0013,0.0068,0.0055,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0C,NA,2010-04-01T00:00:00Z,5.25,1,0.7,0.22,0.2,2.16,0.13,0.76,0.01,0,0.02,0.3,0.15,3,2.38,0.15,stream,NA,NA,0.753,0.218,0.207,2.138,NA,0.107,0.804,0.005,0.001,0.003,5.8e-4,0.00605,0.00327,7e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0C,NA,2010-10-01T00:00:00Z,5.17,1,0.597295,0.225604,0.324851,2.07377,0.247766,0.92412,0.008,0.021,0.043318376457369,0.531561389180077,0,2.84812629928059,5.36803455842016,0.203505996614095,stream,NA,NA,0.5637636988237836,0.24310819497559727,0.3051404688609993,2.175801339778768,NA,0.25367307361859837,1.011335417147679,0.013,0.005,NA,0.00132,0.00748,0.00426,2.3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0D,NA,2009-07-10T00:00:00Z,4.94,1,NA,NA,NA,NA,NA,NA,NA,NA,0.034,0.248,0,3.404,2.20884401944605,0.07386332633041,stream,NA,NA,1.017,0.261,0.102,2.778,NA,0.073,1.127,0.005,0.009,0.005,3.7e-4,0.00747,0.00442,2.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0D,NA,2010-04-01T00:00:00Z,5.21,1,0.7,0.22,0.2,2.18,0.13,0.8,0.01,0,0.02,0.28,0.18,2.84,2.27,0.17,stream,NA,NA,0.782,0.234,0.216,2.291,NA,0.12,0.857,0.006,0.002,0.004,6.2e-4,0.00644,0.00326,7e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0D,NA,2010-10-01T00:00:00Z,5.16,1,0.499387,0.198919,0.287292,1.6907,0.262251,0.83733900000000006,0.008,0.021,0.0415969557261943,0.535259125175195,0.0168277407768087,2.78809612428623,5.70586722975692,0.193990278991289,stream,NA,NA,0.5420296520615977,0.239601618703562,0.3025171193464362,2.0325805430771084,NA,0.31027489386792456,0.9995975524754952,0.012,0.002,NA,0.00156,0.00731,0.0041,2.5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0E,1899-12-31T08:49:00Z,2019-07-12T00:00:00Z,5.5,1,0.9,0.2,0.17,6.19,0.09,0.75,0,0,0.03,0.36,0,3.42,2.01,0.07,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-124,grab,13.2,0.06,0.1,0.03,0.07,0.007,0.001,1.15,0.008,0.004
E0E,1899-12-31T08:52:00Z,2019-06-25T00:00:00Z,5.45,1,0.97,0.26,0.1,7.78,0.31,1.62,0.01,0.1,0.03,0.35,0.39,2.1,6.37,0.26,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-082,grab,12.88,0.16,0.069,0.036,0.033,0.007,0.023,0.65,0.01,0
E0E,NA,2009-07-10T00:00:00Z,5.18,1,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0.307,0,3.611,1.9095258463925,0.067393779461321,stream,NA,NA,1.029,0.231,0.104,2.827,NA,0.098,0.988,0.005,0.007,0.004,6.5e-4,0.0078,0.00435,0.00661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0E,NA,2010-04-01T00:00:00Z,5.14,1,0.67,0.18,0.22,2.18,0.13,0.71,0.01,0,0.02,0.31,0.21,2.81,2.04,0.14,stream,NA,NA,0.741,0.186,0.244,2.195,NA,0.127,0.736,0.005,0,0.003,6.6e-4,0.00674,0.00353,5e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0E,NA,2010-10-01T00:00:00Z,5.08,1,0.539527,0.169419,0.261036,1.72694,0.184024,0.661847,0.008,0.021,0.041326847378308,0.52615445598332,0,2.79922371545447,3.61744707967512,0.153275487195348,stream,NA,NA,0.526324950861292,0.18346550152972024,0.24609939379587972,1.8350935113288855,NA,0.191405028638814,0.7133531435934972,0.008,0.002,NA,0.00108,0.00626,0.00342,1.1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0F,NA,2010-04-01T00:00:00Z,5.04,1,0.6,0.17,0.33,1.95,0.05,0.61,0.01,0.01,0.02,0.29,0.27,2.54,2.9,0.17,stream,NA,NA,0.683,0.17,0.358,2.015,NA,0.04,0.656,0.008,0.008,0.005,2.9e-4,0.00491,0.00325,9e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0F,NA,2010-10-01T00:00:00Z,4.95,1,0.544942,0.162282,0.445441,1.86816,0.166881,0.712143,0.020476,0.021,0.0457470870804005,0.570600266058669,0.020414135227299,2.7199013494014,5.66806777002694,0.199684110027886,stream,NA,NA,0.5303896563161065,0.17359393097137235,0.42160974188965195,1.9487610874589083,NA,0.16860472793126685,0.7456516071264846,0.021,0.004,NA,0.00093000000000000005,0.00544,0.00399,2.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0G,NA,2010-04-01T00:00:00Z,4.97,1,0.65,0.16,0.37,2.01,0.22,0.61,0.01,0.01,0.03,0.37,0.34,2.56,2.99,0.21,stream,NA,NA,0.715,0.17,0.327,2.136,NA,0.199,0.659,0.01,0.004,0.009,3.9e-4,0.0051,0.0037200000000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0G,NA,2010-10-01T00:00:00Z,4.87,1,0.510489,0.143181,0.497299,1.7064,0.19352,0.714003,0.018844,0.021,0.0484098608916547,0.610609255144545,0.0577648369266651,2.74980726896378,6.90127514371777,0.242894827757677,stream,NA,NA,0.5631022681405075,0.17638378134560748,0.5514014042150132,2.0572947775980595,NA,0.22660616745283022,0.863675421919856,0.023,0.003,NA,0.00131,0.00593,0.00512,2.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0H,NA,2010-10-01T00:00:00Z,4.69,1,0.531933,0.135309,0.524355,1.58936,0.14626,0.579238,0.021754,0.021,0.0381275031849084,0.596944579271344,0.228240910840131,2.94387209226055,7.06901024626959,0.280957698248902,stream,NA,NA,0.5401946627086255,0.156863989291958,0.5157222330097088,1.802866231562118,NA,0.14513890835579513,0.640102652347749,0.023,0.004,NA,8.7e-4,0.00389,0.00419,2.8e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0I,NA,2010-10-01T00:00:00Z,4.66,1,0.455579,0.130808,0.498105,1.41562,0.161573,0.529186,0.024638,0.021,0.0492857450570474,0.524683625947467,0.0127227892277472,2.71850626568656,7.44227991110322,0.23306711939314,stream,NA,NA,0.5043392640975553,0.16657948469824443,0.533296992659247,1.7451573631998476,NA,0.17768654439016168,0.6262940519534611,0.028,0.003,NA,9.8e-4,0.00368,0.00468,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0J,NA,2010-06-28T00:00:00Z,4.38,1,0.547083,0.207992,0.974958,2.0059,0.115008,0.693825,0.030858,0.129216,0.0135216127402281,0.299792835591335,1.13633186112775,2.8251073621797,12.4725989918999,0.598917093913831,stream,NA,NA,0.58,0.185,1.037,1.934,NA,0.119,0.506,0.016,0.129,0.008,7.4e-4,0.0402,0.059,5.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0J,NA,2010-10-01T00:00:00Z,4.34,1,0.661286,0.195723,1.13738,2.3598,0.129663,0.631559,0.026613,0.142591,0.0479044368255105,0.779316562356938,1.85097824741226,3.06445666871332,14.7753750987208,0.748163833991594,stream,NA,NA,0.6237253032160622,0.20998090444711537,1.054360975609756,2.406626295589708,NA,0.12437946428571428,0.6323698390247189,0.027,0.127,NA,7.4e-4,0.00443,0.00638,8.4e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1A,NA,2009-07-10T00:00:00Z,5.02,1,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.252,0,3.096,2.79270994772467,0.094513431599699,stream,NA,NA,1.161,0.258,0.137,2.972,NA,0.075,0.981,0.009,0.012,0.007,3.1e-4,0.0062,0.00492,1.9e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1A,NA,2010-04-01T00:00:00Z,5.34,1,0.81,0.23,0.21,2.53,0.13,0.69,0,0,0.02,0.3,0.1,2.59,2.73,0.14,stream,NA,NA,0.904,0.225,0.198,2.475,NA,0.12,0.729,0.004,0.002,0.005,5.5e-4,0.00517,0.00329,8e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1A,NA,2010-06-18T00:00:00Z,5.38,1,1.13993,0.2647,0.157758,3.06335981159166,0.1063,0.7969,0.0063,0.0064,0.018538928813854,0.348381184775026,0.0199038119330517,3.54766625372815,2.4531685846897,0.0682225759244202,stream,NA,NA,0.909,0.255,0.151,2.756,NA,0.107,0.689,0.007,0.016,0.011,1.3e-4,0.00679,0.01973,8e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1A,NA,2010-08-06T00:00:00Z,5.47,1,1.23447,0.271392,0.1296,3.54598,0.0863467,0.785493,0.008,0.021,0.0393059919129866,0.34272205819206,0.034030906392694,4.00097879874751,2.43694225964148,0.0763232854877352,stream,NA,NA,1.18692095,0.30163094999999995,0.164411,3.3906606999999997,NA,0.10686715000000001,0.84671665,0.022764599999999996,0.023396949999999996,0.012647,1.707345e-4,0.008220549999999998,0.0202352,1.074995e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1A,NA,2010-10-01T00:00:00Z,4.98,1,0.638811,0.182984,0.434681,1.85923,0.18466,0.704623,0.027364,0.021,0.0424746550923997,0.579757287886207,0.0178529428250381,2.40179805588392,6.15473581405052,0.197032188723169,stream,NA,NA,0.625,0.199,0.405,1.96,NA,0.188,0.756,0.028,0.003,NA,9.1e-4,0.00503,0.00477,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1B,NA,2009-07-10T00:00:00Z,5.34,1,NA,NA,NA,NA,NA,NA,NA,NA,0.025,0.266,0,3.373,2.74057906127122,0.1106565694491,stream,NA,NA,1.286,0.263,0.151,3.295,NA,0.074,0.924,0.003,0.008,0.005,2.6e-4,0.00573,0.00429,1.4e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1B,NA,2010-04-01T00:00:00Z,5.37,1,0.81,0.21,0.25,2.58,0.07,0.61,0,0,0.01,0.29,0.07,2.52,2.68,0.15,stream,NA,NA,0.918,0.225,0.24,2.67,NA,0.064,0.659,0.003,0.011,0.004,3e-4,0.00477,0.00279,7e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1B,NA,2010-06-18T00:00:00Z,5.75,1,1.44266,0.4053,0.157372,4.06447417570729,0.1448,1.1346,0.0031,0.0029,0.023912805420631,0.390067353993171,0.0259698373088792,3.73643554477852,2.17265894383102,0.074694571850053,stream,NA,NA,1.835,0.468,0.172,4.605,NA,0.155,1.309,0.003,0.016,0.007,2.9e-4,0.00817,0.00631,2e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1B,NA,2010-10-01T00:00:00Z,5.11,1,0.715219,0.19987,0.324727,2.5237,0.121904,0.691717,0.008,0.021,0.0467585210400648,0.511673650877487,0,2.52531305620828,5.29716057142643,0.170200984934273,stream,NA,NA,0.794713177083542,0.24144322261756143,0.35437576871491727,2.828389320952394,NA,0.14570091964285714,0.8327118910227242,0.01,0.002,NA,7.3e-4,0.00605,0.00455,1.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1C,NA,2009-07-10T00:00:00Z,5.66,1,NA,NA,NA,NA,NA,NA,NA,NA,0.026,0.252,0,3.152,2.71451361804449,0.078698073199014,stream,NA,NA,1.195,0.234,0.159,3.228,NA,0.051,0.831,0.003,0.008,0.004,2.4e-4,0.00566,0.00446,1.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
